ID,TITLE,ABSTRACT,Computer Science,Physics,Mathematics,Statistics,Quantitative Biology,Quantitative Finance
3809,"LDPC Code Design for Distributed Storage: Balancing Repair Bandwidth, Reliability and Storage Overhead","  Distributed storage systems suffer from significant repair traffic generated
due to frequent storage node failures. This paper shows that properly designed
low-density parity-check (LDPC) codes can substantially reduce the amount of
required block downloads for repair thanks to the sparse nature of their factor
graph representation. In particular, with a careful construction of the factor
graph, both low repair-bandwidth and high reliability can be achieved for a
given code rate. First, a formula for the average repair bandwidth of LDPC
codes is developed. This formula is then used to establish that the minimum
repair bandwidth can be achieved by forcing a regular check node degree in the
factor graph. Moreover, it is shown that given a fixed code rate, the variable
node degree should also be regular to yield minimum repair bandwidth, under
some reasonable minimum variable node degree constraint. It is also shown that
for a given repair-bandwidth requirement, LDPC codes can yield substantially
higher reliability than currently utilized Reed-Solomon (RS) codes. Our
reliability analysis is based on a formulation of the general equation for the
mean-time-to-data-loss (MTTDL) associated with LDPC codes. The formulation
reveals that the stopping number is closely related to the MTTDL. It is further
shown that LDPC codes can be designed such that a small loss of
repair-bandwidth optimality may be traded for a large improvement in
erasure-correction capability and thus the MTTDL.
",1,0,0,0,0,0
11014,Index transforms with Weber type kernels,"  New index transforms with Weber type kernels, consisting of products of
Bessel functions of the first and second kind are investigated. Mapping
properties and inversion formulas are established for these transforms in
Lebesgue spaces. The results are applied to solve a boundary value problem on
the wedge for a fourth order partial differential equation.
",0,0,1,0,0,0
2049,Multi-Scale Continuous CRFs as Sequential Deep Networks for Monocular Depth Estimation,"  This paper addresses the problem of depth estimation from a single still
image. Inspired by recent works on multi- scale convolutional neural networks
(CNN), we propose a deep model which fuses complementary information derived
from multiple CNN side outputs. Different from previous methods, the
integration is obtained by means of continuous Conditional Random Fields
(CRFs). In particular, we propose two different variations, one based on a
cascade of multiple CRFs, the other on a unified graphical model. By designing
a novel CNN implementation of mean-field updates for continuous CRFs, we show
that both proposed models can be regarded as sequential deep networks and that
training can be performed end-to-end. Through extensive experimental evaluation
we demonstrate the effective- ness of the proposed approach and establish new
state of the art results on publicly available datasets.
",1,0,0,0,0,0
849,Macro diversity in Cellular Networks with Random Blockages,"  Blocking objects (blockages) between a transmitter and receiver cause
wireless communication links to transition from line-of-sight (LOS) to
non-line-of-sight (NLOS) propagation, which can greatly reduce the received
power, particularly at higher frequencies such as millimeter wave (mmWave). We
consider a cellular network in which a mobile user attempts to connect to two
or more base stations (BSs) simultaneously, to increase the probability of at
least one LOS link, which is a form of macrodiversity. We develop a framework
for determining the LOS probability as a function of the number of BSs, when
taking into account the correlation between blockages: for example, a single
blockage close to the device -- including the user's own body -- could block
multiple BSs. We consider the impact of the size of blocking objects on the
system reliability probability and show that macrodiversity gains are higher
when the blocking objects are small. We also show that the BS density must
scale as the square of the blockage density to maintain a given level of
reliability.
",1,0,1,0,0,0
15968,"Analysis of evolutionary origins of genomic loci harboring 59,732 candidate human-specific regulatory sequences identifies genetic divergence patterns during evolution of Great Apes","  Our view of the universe of genomic regions harboring various types of
candidate human-specific regulatory sequences (HSRS) has been markedly expanded
in recent years. To infer the evolutionary origins of loci harboring HSRS,
analyses of conservations patterns of 59,732 loci in Modern Humans, Chimpanzee,
Bonobo, Gorilla, Orangutan, Gibbon, and Rhesus genomes have been performed. Two
major evolutionary pathways have been identified comprising thousands of
sequences that were either inherited from extinct common ancestors (ECAs) or
created de novo in humans after human/chimpanzee split. Thousands of HSRS
appear inherited from ECAs yet bypassed genomes of our closest evolutionary
relatives, presumably due to the incomplete lineage sorting and/or
species-specific loss or regulatory DNA. The bypassing pattern is prominent for
HSRS associated with development and functions of human brain. Common genomic
loci that may contributed to speciation during evolution of Great Apes comprise
248 insertions sites of African Great Ape-specific retrovirus PtERV1 (45.9%; p
= 1.03E-44) intersecting regions harboring 442 HSRS, which are enriched for
HSRS associated with human-specific (HS) changes of gene expression in cerebral
organoids. Among non-human primates (NHP), most significant fractions of
candidate HSRS associated with HS expression changes in both excitatory neurons
(347 loci; 67%) and radial glia (683 loci; 72%) are highly conserved in Gorilla
genome. Modern Humans acquired unique combinations of regulatory sequences
highly conserved in distinct species of six NHP separated by 30 million years
of evolution. Concurrently, this unique mosaic of regulatory sequences
inherited from ECAs was supplemented with 12,486 created de novo HSRS. These
observations support the model of complex continuous speciation process during
evolution of Great Apes that is not likely to occur as an instantaneous event.
",0,0,0,0,1,0
13979,Density of the spectrum of Jacobi matrices with power asymptotics,"  We consider Jacobi matrices $J$ whose parameters have the power asymptotics
$\rho_n=n^{\beta_1} \left( x_0 + \frac{x_1}{n} + {\rm
O}(n^{-1-\epsilon})\right)$ and $q_n=n^{\beta_2} \left( y_0 + \frac{y_1}{n} +
{\rm O}(n^{-1-\epsilon})\right)$ for the off-diagonal and diagonal,
respectively. We show that for $\beta_1 > \beta_2$, or $\beta_1=\beta_2$ and
$2x_0 > |y_0|$, the matrix $J$ is in the limit circle case and the convergence
exponent of its spectrum is $1/\beta_1$. Moreover, we obtain upper and lower
bounds for the upper density of the spectrum. When the parameters of the matrix
$J$ have a power asymptotic with one more term, we characterise the occurrence
of the limit circle case completely (including the exceptional case $\lim_{n\to
\infty} |q_n|\big/ \rho_n = 2$) and determine the convergence exponent in
almost all cases.
",0,0,1,0,0,0
20950,A data assimilation algorithm: the paradigm of the 3D Leray-alpha model of turbulence,"  In this paper we survey the various implementations of a new data
assimilation (downscaling) algorithm based on spatial coarse mesh measurements.
As a paradigm, we demonstrate the application of this algorithm to the 3D
Leray-$\alpha$ subgrid scale turbulence model. Most importantly, we use this
paradigm to show that it is not always necessary that one has to collect coarse
mesh measurements of all the state variables, that are involved in the
underlying evolutionary system, in order to recover the corresponding exact
reference solution. Specifically, we show that in the case of the 3D
Leray$-\alpha$ model of turbulence the solutions of the algorithm, constructed
using only coarse mesh observations of any two components of the
three-dimensional velocity field, and without any information of the third
component, converge, at an exponential rate in time, to the corresponding exact
reference solution of the 3D Leray$-\alpha$ model. This study serves as an
addendum to our recent work on abridged continuous data assimilation for the 2D
Navier-Stokes equations. Notably, similar results have also been recently
established for the 3D viscous Planetary Geostrophic circulation model in which
we show that coarse mesh measurements of the temperature alone are sufficient
for recovering, through our data assimilation algorithm, the full solution;
viz. the three components of velocity vector field and the temperature.
Consequently, this proves the Charney conjecture for the 3D Planetary
Geostrophic model; namely, that the history of the large spatial scales of
temperature is sufficient for determining all the other quantities (state
variables) of the model.
",0,1,1,0,0,0
5925,"Talbot-enhanced, maximum-visibility imaging of condensate interference","  Nearly two centuries ago Talbot first observed the fascinating effect whereby
light propagating through a periodic structure generates a `carpet' of image
revivals in the near field. Here we report the first observation of the spatial
Talbot effect for light interacting with periodic Bose-Einstein condensate
interference fringes. The Talbot effect can lead to dramatic loss of fringe
visibility in images, degrading precision interferometry, however we
demonstrate how the effect can also be used as a tool to enhance visibility, as
well as extend the useful focal range of matter wave detection systems by
orders of magnitude. We show that negative optical densities arise from
matter-wave induced lensing of detuned imaging light -- yielding
Talbot-enhanced single-shot interference visibility of >135% compared to the
ideal visibility for resonant light.
",0,1,0,0,0,0
1482,Identification of Unmodeled Objects from Symbolic Descriptions,"  Successful human-robot cooperation hinges on each agent's ability to process
and exchange information about the shared environment and the task at hand.
Human communication is primarily based on symbolic abstractions of object
properties, rather than precise quantitative measures. A comprehensive robotic
framework thus requires an integrated communication module which is able to
establish a link and convert between perceptual and abstract information.
The ability to interpret composite symbolic descriptions enables an
autonomous agent to a) operate in unstructured and cluttered environments, in
tasks which involve unmodeled or never seen before objects; and b) exploit the
aggregation of multiple symbolic properties as an instance of ensemble
learning, to improve identification performance even when the individual
predicates encode generic information or are imprecisely grounded.
We propose a discriminative probabilistic model which interprets symbolic
descriptions to identify the referent object contextually w.r.t.\ the structure
of the environment and other objects. The model is trained using a collected
dataset of identifications, and its performance is evaluated by quantitative
measures and a live demo developed on the PR2 robot platform, which integrates
elements of perception, object extraction, object identification and grasping.
",1,0,0,1,0,0
6947,Corruption-free scheme of entering into contract: mathematical model,"  The main purpose of this paper is to formalize the modelling process,
analysis and mathematical definition of corruption when entering into a
contract between principal agent and producers. The formulation of the problem
and the definition of concepts for the general case are considered. For
definiteness, all calculations and formulas are given for the case of three
producers, one principal agent and one intermediary. Economic analysis of
corruption allowed building a mathematical model of interaction between agents.
Financial resources distribution problem in a contract with a corrupted
intermediary is considered.Then proposed conditions for corruption emergence
and its possible consequences. Optimal non-corruption schemes of financial
resources distribution in a contract are formed, when principal agent's choice
is limited first only by asymmetrical information and then also by external
influences.Numerical examples suggesting optimal corruption-free agents'
behaviour are presented.
",0,0,0,0,0,1
16549,Image Labeling Based on Graphical Models Using Wasserstein Messages and Geometric Assignment,"  We introduce a novel approach to Maximum A Posteriori inference based on
discrete graphical models. By utilizing local Wasserstein distances for
coupling assignment measures across edges of the underlying graph, a given
discrete objective function is smoothly approximated and restricted to the
assignment manifold. A corresponding multiplicative update scheme combines in a
single process (i) geometric integration of the resulting Riemannian gradient
flow and (ii) rounding to integral solutions that represent valid labelings.
Throughout this process, local marginalization constraints known from the
established LP relaxation are satisfied, whereas the smooth geometric setting
results in rapidly converging iterations that can be carried out in parallel
for every edge.
",1,0,0,0,0,0
13483,Why Interpretability in Machine Learning? An Answer Using Distributed Detection and Data Fusion Theory,"  As artificial intelligence is increasingly affecting all parts of society and
life, there is growing recognition that human interpretability of machine
learning models is important. It is often argued that accuracy or other similar
generalization performance metrics must be sacrificed in order to gain
interpretability. Such arguments, however, fail to acknowledge that the overall
decision-making system is composed of two entities: the learned model and a
human who fuses together model outputs with his or her own information. As
such, the relevant performance criteria should be for the entire system, not
just for the machine learning component. In this work, we characterize the
performance of such two-node tandem data fusion systems using the theory of
distributed detection. In doing so, we work in the population setting and model
interpretable learned models as multi-level quantizers. We prove that under our
abstraction, the overall system of a human with an interpretable classifier
outperforms one with a black box classifier.
",0,0,0,1,0,0
5637,Optimal hedging under fast-varying stochastic volatility,"  In a market with a rough or Markovian mean-reverting stochastic volatility
there is no perfect hedge. Here it is shown how various delta-type hedging
strategies perform and can be evaluated in such markets. A precise
characterization of the hedging cost, the replication cost caused by the
volatility fluctuations, is presented in an asymptotic regime of rapid mean
reversion for the volatility fluctuations. The optimal dynamic asset based
hedging strategy in the considered regime is identified as the so-called
`practitioners' delta hedging scheme. It is moreover shown that the
performances of the delta-type hedging schemes are essentially independent of
the regularity of the volatility paths in the considered regime and that the
hedging costs are related to a vega risk martingale whose magnitude is
proportional to a new market risk parameter.
",0,0,0,0,0,1
4139,See the Near Future: A Short-Term Predictive Methodology to Traffic Load in ITS,"  The Intelligent Transportation System (ITS) targets to a coordinated traffic
system by applying the advanced wireless communication technologies for road
traffic scheduling. Towards an accurate road traffic control, the short-term
traffic forecasting to predict the road traffic at the particular site in a
short period is often useful and important. In existing works, Seasonal
Autoregressive Integrated Moving Average (SARIMA) model is a popular approach.
The scheme however encounters two challenges: 1) the analysis on related data
is insufficient whereas some important features of data may be neglected; and
2) with data presenting different features, it is unlikely to have one
predictive model that can fit all situations. To tackle above issues, in this
work, we develop a hybrid model to improve accuracy of SARIMA. In specific, we
first explore the autocorrelation and distribution features existed in traffic
flow to revise structure of the time series model. Based on the Gaussian
distribution of traffic flow, a hybrid model with a Bayesian learning algorithm
is developed which can effectively expand the application scenarios of SARIMA.
We show the efficiency and accuracy of our proposal using both analysis and
experimental studies. Using the real-world trace data, we show that the
proposed predicting approach can achieve satisfactory performance in practice.
",1,0,0,1,0,0
11281,OGLE-2013-BLG-1761Lb: A Massive Planet Around an M/K Dwarf,"  We report the discovery and the analysis of the planetary microlensing event,
OGLE-2013-BLG-1761. There are some degenerate solutions in this event because
the planetary anomaly is only sparsely sampled. But the detailed light curve
analysis ruled out all stellar binary models and shows that the lens to be a
planetary system. There is the so-called close/wide degeneracy in the solutions
with the planet/host mass ratio of $q \sim (7.5 \pm 1.5) \times 10^{-3}$ and $q
\sim (9.3 \pm 2.9) \times 10^{-3}$ with the projected separation in Einstein
radius units of $s = 0.95$ (close) and $s = 1.19$ (wide), respectively. The
microlens parallax effect is not detected but the finite source effect is
detected. Our Bayesian analysis indicates that the lens system is located at
$D_{\rm L}=6.9_{-1.2}^{+1.0} \ {\rm kpc}$ away from us and the host star is an
M/K-dwarf with the mass of $M_{\rm L}=0.33_{-0.18}^{+0.32} \ M_{\odot}$ orbited
by a super-Jupiter mass planet with the mass of $m_{\rm P}=2.8_{-1.5}^{+2.5} \
M_{\rm Jup}$ at the projected separation of $a_{\perp}=1.8_{-0.5}^{+0.5} \ {\rm
AU}$. The preference of the large lens distance in the Bayesian analysis is due
to the relatively large observed source star radius. The distance and other
physical parameters can be constrained by the future high resolution imaging by
ground large telescopes or HST. If the estimated lens distance is correct, this
planet provides another sample for testing the claimed deficit of planets in
the Galactic bulge.
",0,1,0,0,0,0
19694,Semiclassical Propagation: Hilbert Space vs. Wigner Representation,"  A unified viewpoint on the van Vleck and Herman-Kluk propagators in Hilbert
space and their recently developed counterparts in Wigner representation is
presented. It is shown that the numerical protocol for the Herman-Kluk
propagator, which contains the van Vleck one as a particular case, coincides in
both representations. The flexibility of the Wigner version in choosing the
Gaussians' width for the underlying coherent states, being not bound to minimal
uncertainty, is investigated numerically on prototypical potentials. Exploiting
this flexibility provides neither qualitative nor quantitative improvements.
Thus, the well-established Herman-Kluk propagator in Hilbert space remains the
best choice to date given the large number of semiclassical developments and
applications based on it.
",0,1,0,0,0,0
17765,Quantum key distribution protocol with pseudorandom bases,"  Quantum key distribution (QKD) offers a way for establishing
information-theoretically secure communications. An important part of QKD
technology is a high-quality random number generator (RNG) for quantum states
preparation and for post-processing procedures. In the present work, we
consider a novel class of prepare-and-measure QKD protocols, utilizing
additional pseudorandomness in the preparation of quantum states. We study one
of such protocols and analyze its security against the intercept-resend attack.
We demonstrate that, for single-photon sources, the considered protocol gives
better secret key rates than the BB84 and the asymmetric BB84 protocol.
However, the protocol strongly requires single-photon sources.
",1,0,0,0,0,0
14559,A Multimodal Corpus of Expert Gaze and Behavior during Phonetic Segmentation Tasks,"  Phonetic segmentation is the process of splitting speech into distinct
phonetic units. Human experts routinely perform this task manually by analyzing
auditory and visual cues using analysis software, which is an extremely
time-consuming process. Methods exist for automatic segmentation, but these are
not always accurate enough. In order to improve automatic segmentation, we need
to model it as close to the manual segmentation as possible. This corpus is an
effort to capture the human segmentation behavior by recording experts
performing a segmentation task. We believe that this data will enable us to
highlight the important aspects of manual segmentation, which can be used in
automatic segmentation to improve its accuracy.
",1,0,0,0,0,0
19425,Group representations that resist worst-case sampling,"  Motivated by expansion in Cayley graphs, we show that there exist infinitely
many groups $G$ with a nontrivial irreducible unitary representation whose
average over every set of $o(\log\log|G|)$ elements of $G$ has operator norm $1
- o(1)$. This answers a question of Lovett, Moore, and Russell, and strengthens
their negative answer to a question of Wigderson.
The construction is the affine group of $\mathbb{F}_p$ and uses the fact that
for every $A \subset \mathbb{F}_p\setminus\{0\}$, there is a set of size
$\exp(\exp(O(|A|)))$ that is almost invariant under both additive and
multiplicatpive translations by elements of $A$.
",0,0,1,0,0,0
14125,Differentially Private High Dimensional Sparse Covariance Matrix Estimation,"  In this paper, we study the problem of estimating the covariance matrix under
differential privacy, where the underlying covariance matrix is assumed to be
sparse and of high dimensions. We propose a new method, called DP-Thresholding,
to achieve a non-trivial $\ell_2$-norm based error bound, which is
significantly better than the existing ones from adding noise directly to the
empirical covariance matrix. We also extend the $\ell_2$-norm based error bound
to a general $\ell_w$-norm based one for any $1\leq w\leq \infty$, and show
that they share the same upper bound asymptotically. Our approach can be easily
extended to local differential privacy. Experiments on the synthetic datasets
show consistent results with our theoretical claims.
",1,0,0,1,0,0
3336,Exploiting routinely collected severe case data to monitor and predict influenza outbreaks,"  Influenza remains a significant burden on health systems. Effective responses
rely on the timely understanding of the magnitude and the evolution of an
outbreak. For monitoring purposes, data on severe cases of influenza in England
are reported weekly to Public Health England. These data are both readily
available and have the potential to provide valuable information to estimate
and predict the key transmission features of seasonal and pandemic influenza.
We propose an epidemic model that links the underlying unobserved influenza
transmission process to data on severe influenza cases. Within a Bayesian
framework, we infer retrospectively the parameters of the epidemic model for
each seasonal outbreak from 2012 to 2015, including: the effective reproduction
number; the initial susceptibility; the probability of admission to intensive
care given infection; and the effect of school closure on transmission. The
model is also implemented in real time to assess whether early forecasting of
the number of admission to intensive care is possible. Our model of admissions
data allows reconstruction of the underlying transmission dynamics revealing:
increased transmission during the season 2013/14 and a noticeable effect of
Christmas school holiday on disease spread during season 2012/13 and 2014/15.
When information on the initial immunity of the population is available,
forecasts of the number of admissions to intensive care can be substantially
improved. Readily available severe case data can be effectively used to
estimate epidemiological characteristics and to predict the evolution of an
epidemic, crucially allowing real-time monitoring of the transmission and
severity of the outbreak.
",0,1,0,1,0,0
6071,Statistical mechanics of low-rank tensor decomposition,"  Often, large, high dimensional datasets collected across multiple modalities
can be organized as a higher order tensor. Low-rank tensor decomposition then
arises as a powerful and widely used tool to discover simple low dimensional
structures underlying such data. However, we currently lack a theoretical
understanding of the algorithmic behavior of low-rank tensor decompositions. We
derive Bayesian approximate message passing (AMP) algorithms for recovering
arbitrarily shaped low-rank tensors buried within noise, and we employ dynamic
mean field theory to precisely characterize their performance. Our theory
reveals the existence of phase transitions between easy, hard and impossible
inference regimes, and displays an excellent match with simulations. Moreover,
it reveals several qualitative surprises compared to the behavior of symmetric,
cubic tensor decomposition. Finally, we compare our AMP algorithm to the most
commonly used algorithm, alternating least squares (ALS), and demonstrate that
AMP significantly outperforms ALS in the presence of noise.
",0,0,0,0,1,0
19858,Inverse Protein Folding Problem via Quadratic Programming,"  This paper presents a method of reconstruction a primary structure of a
protein that folds into a given geometrical shape. This method predicts the
primary structure of a protein and restores its linear sequence of amino acids
in the polypeptide chain using the tertiary structure of a molecule. Unknown
amino acids are determined according to the principle of energy minimization.
This study represents inverse folding problem as a quadratic optimization
problem and uses different relaxation techniques to reduce it to the problem of
convex optimizations. Computational experiment compares the quality of these
approaches on real protein structures.
",0,0,1,0,0,0
10065,HTC Vive MeVisLab integration via OpenVR for medical applications,"  Virtual Reality, an immersive technology that replicates an environment via
computer-simulated reality, gets a lot of attention in the entertainment
industry. However, VR has also great potential in other areas, like the medical
domain, Examples are intervention planning, training and simulation. This is
especially of use in medical operations, where an aesthetic outcome is
important, like for facial surgeries. Alas, importing medical data into Virtual
Reality devices is not necessarily trivial, in particular, when a direct
connection to a proprietary application is desired. Moreover, most researcher
do not build their medical applications from scratch, but rather leverage
platforms like MeVisLab, MITK, OsiriX or 3D Slicer. These platforms have in
common that they use libraries like ITK and VTK, and provide a convenient
graphical interface. However, ITK and VTK do not support Virtual Reality
directly. In this study, the usage of a Virtual Reality device for medical data
under the MeVisLab platform is presented. The OpenVR library is integrated into
the MeVisLab platform, allowing a direct and uncomplicated usage of the head
mounted display HTC Vive inside the MeVisLab platform. Medical data coming from
other MeVisLab modules can directly be connected per drag-and-drop to the
Virtual Reality module, rendering the data inside the HTC Vive for immersive
virtual reality inspection.
",1,0,0,0,0,0
6537,Finding influential nodes for integration in brain networks using optimal percolation theory,"  Global integration of information in the brain results from complex
interactions of segregated brain networks. Identifying the most influential
neuronal populations that efficiently bind these networks is a fundamental
problem of systems neuroscience. Here we apply optimal percolation theory and
pharmacogenetic interventions in-vivo to predict and subsequently target nodes
that are essential for global integration of a memory network in rodents. The
theory predicts that integration in the memory network is mediated by a set of
low-degree nodes located in the nucleus accumbens. This result is confirmed
with pharmacogenetic inactivation of the nucleus accumbens, which eliminates
the formation of the memory network, while inactivations of other brain areas
leave the network intact. Thus, optimal percolation theory predicts essential
nodes in brain networks. This could be used to identify targets of
interventions to modulate brain function.
",0,0,0,0,1,0
13334,Querying Best Paths in Graph Databases,"  Querying graph databases has recently received much attention. We propose a
new approach to this problem, which balances competing goals of expressive
power, language clarity and computational complexity. A distinctive feature of
our approach is the ability to express properties of minimal (e.g. shortest)
and maximal (e.g. most valuable) paths satisfying given criteria. To express
complex properties in a modular way, we introduce labelling-generating
ontologies. The resulting formalism is computationally attractive -- queries
can be answered in non-deterministic logarithmic space in the size of the
database.
",1,0,0,0,0,0
2947,Fixed-Gain Augmented-State Tracking-Filters,"  A procedure for the design of fixed-gain tracking filters, using an
augmented-state observer with signal and interference subspaces, is proposed.
The signal subspace incorporates an integrating Newtonian model and a
second-order maneuver model that is matched to a sustained constant-g turn; the
deterministic interference model creates a Nyquist null for smoother track
estimates. The selected models provide a simple means of shaping and analyzing
the (transient and steady-state) response of tracking-filters of elevated
order.
",1,0,0,0,0,0
6560,A Game of Martingales,"  We consider a two player dynamic game played over $T \leq \infty$ periods. In
each period each player chooses any probability distribution with support on
$[0,1]$ with a given mean, where the mean is the realized value of the draw
from the previous period. The player with the highest realization in the period
achieves a payoff of $1$, and the other player, $0$; and each player seeks to
maximize the discounted sum of his per-period payoffs over the whole time
horizon. We solve for the unique subgame perfect equilibrium of this game, and
establish properties of the equilibrium strategies and payoffs in the limit.
The solution and comparative statics thereof provide insight about
intertemporal choice with status concerns. In particular we find that patient
players take fewer risks.
",0,0,0,0,0,1
19663,Tunneling of Glashow-Weinberg-Salam model particles from Black Hole Solutions in Rastall Theory,"  Using the semiclassical WKB approximation and Hamilton-Jacobi method, we
solve an equation of motion for the Glashow-Weinberg-Salam model, which is
important for understanding the unified gauge-theory of weak and
electromagnetic interactions. We calculate the tunneling rate of the massive
charged W-bosons in a background of electromagnetic field to investigate the
Hawking temperature of black holes surrounded by perfect fluid in Rastall
theory. Then, we study the quantum gravity effects on the generalized Proca
equation with generalized uncertainty principle (GUP) on this background. We
show that quantum gravity effects leave the remnants on the Hawking temperature
and the Hawking radiation becomes nonthermal.
",0,1,0,0,0,0
3894,Learning Policies for Markov Decision Processes from Data,"  We consider the problem of learning a policy for a Markov decision process
consistent with data captured on the state-actions pairs followed by the
policy. We assume that the policy belongs to a class of parameterized policies
which are defined using features associated with the state-action pairs. The
features are known a priori, however, only an unknown subset of them could be
relevant. The policy parameters that correspond to an observed target policy
are recovered using $\ell_1$-regularized logistic regression that best fits the
observed state-action samples. We establish bounds on the difference between
the average reward of the estimated and the original policy (regret) in terms
of the generalization error and the ergodic coefficient of the underlying
Markov chain. To that end, we combine sample complexity theory and sensitivity
analysis of the stationary distribution of Markov chains. Our analysis suggests
that to achieve regret within order $O(\sqrt{\epsilon})$, it suffices to use
training sample size on the order of $\Omega(\log n \cdot poly(1/\epsilon))$,
where $n$ is the number of the features. We demonstrate the effectiveness of
our method on a synthetic robot navigation example.
",1,0,1,1,0,0
8825,Cellular function given parametric variation: excitability in the Hodgkin-Huxley model,"  How is reliable physiological function maintained in cells despite
considerable variability in the values of key parameters of multiple
interacting processes that govern that function? Here we use the classic
Hodgkin-Huxley formulation of the squid giant axon action potential to propose
a possible approach to this problem. Although the full Hodgkin-Huxley model is
very sensitive to fluctuations that independently occur in its many parameters,
the outcome is in fact determined by simple combinations of these parameters
along two physiological dimensions: Structural and Kinetic (denoted $S$ and
$K$). Structural parameters describe the properties of the cell, including its
capacitance and the densities of its ion channels. Kinetic parameters are those
that describe the opening and closing of the voltage-dependent conductances.
The impacts of parametric fluctuations on the dynamics of the system, seemingly
complex in the high dimensional representation of the Hodgkin-Huxley model, are
tractable when examined within the $S-K$ plane. We demonstrate that slow
inactivation, a ubiquitous activity-dependent feature of ionic channels, is a
powerful local homeostatic control mechanism that stabilizes excitability amid
changes in structural and kinetic parameters.
",0,0,0,0,1,0
2875,A Distributed Algorithm for Computing a Common Fixed Point of a Finite Family of Paracontractions,"  A distributed algorithm is described for finding a common fixed point of a
family of m>1 nonlinear maps M_i : R^n -> R^n assuming that each map is a
paracontraction and that at least one such common fixed point exists. The
common fixed point is simultaneously computed by m agents assuming each agent i
knows only M_i, the current estimates of the fixed point generated by its
neighbors, and nothing more. Each agent recursively updates its estimate of a
fixed point by utilizing the current estimates generated by each of its
neighbors. Neighbor relations are characterized by a time-varying directed
graph N(t). It is shown under suitably general conditions on N(t), that the
algorithm causes all agents estimates to converge to the same common fixed
point of the m nonlinear maps.
",1,0,1,0,0,0
6158,Beyond linear galaxy alignments,"  Galaxy intrinsic alignments (IA) are a critical uncertainty for current and
future weak lensing measurements. We describe a perturbative expansion of IA,
analogous to the treatment of galaxy biasing. From an astrophysical
perspective, this model includes the expected large-scale alignment mechanisms
for galaxies that are pressure-supported (tidal alignment) and
rotation-supported (tidal torquing) as well as the cross-correlation between
the two. Alternatively, this expansion can be viewed as an effective model
capturing all relevant effects up to the given order. We include terms up to
second order in the density and tidal fields and calculate the resulting IA
contributions to two-point statistics at one-loop order. For fiducial
amplitudes of the IA parameters, we find the quadratic alignment and
linear-quadratic cross terms can contribute order-unity corrections to the
total intrinsic alignment signal at $k\sim0.1\,h^{-1}{\rm Mpc}$, depending on
the source redshift distribution. These contributions can lead to significant
biases on inferred cosmological parameters in Stage IV photometric weak lensing
surveys. We perform forecasts for an LSST-like survey, finding that use of the
standard ""NLA"" model for intrinsic alignments cannot remove these large
parameter biases, even when allowing for a more general redshift dependence.
The model presented here will allow for more accurate and flexible IA treatment
in weak lensing and combined probes analyses, and an implementation is made
available as part of the public FAST-PT code. The model also provides a more
advanced framework for understanding the underlying IA processes and their
relationship to fundamental physics.
",0,1,0,0,0,0
6195,Long-lived mesoscopic entanglement between two damped infinite harmonic chains,"  We consider two chains, each made of $N$ independent oscillators, immersed in
a common thermal bath and study the dynamics of their mutual quantum
correlations in the thermodynamic, large-$N$ limit. We show that dissipation
and noise due to the presence of the external environment are able to generate
collective quantum correlations between the two chains at the mesoscopic level.
The created collective quantum entanglement between the two many-body systems
turns out to be rather robust, surviving for asymptotically long times even for
non vanishing bath temperatures.
",0,1,0,0,0,0
19951,Tree based weighted learning for estimating individualized treatment rules with censored data,"  Estimating individualized treatment rules is a central task for personalized
medicine. [zhao2012estimating] and [zhang2012robust] proposed outcome weighted
learning to estimate individualized treatment rules directly through maximizing
the expected outcome without modeling the response directly. In this paper, we
extend the outcome weighted learning to right censored survival data without
requiring either an inverse probability of censoring weighting or a
semiparametric modeling of the censoring and failure times as done in
[zhao2015doubly]. To accomplish this, we take advantage of the tree based
approach proposed in [zhu2012recursively] to nonparametrically impute the
survival time in two different ways. The first approach replaces the reward of
each individual by the expected survival time, while in the second approach
only the censored observations are imputed by their conditional expected
failure times. We establish consistency and convergence rates for both
estimators. In simulation studies, our estimators demonstrate improved
performance compared to existing methods. We also illustrate the proposed
method on a phase III clinical trial of non-small cell lung cancer.
",0,0,1,1,0,0
13987,Aspiration dynamics generate robust predictions in structured populations,"  Evolutionary game dynamics in structured populations are strongly affected by
updating rules. Previous studies usually focus on imitation-based rules, which
rely on payoff information of social peers. Recent behavioral experiments
suggest that whether individuals use such social information for strategy
updating may be crucial to the outcomes of social interactions. This hints at
the importance of considering updating rules without dependence on social
peers' payoff information, which, however, is rarely investigated. Here, we
study aspiration-based self-evaluation rules, with which individuals
self-assess the performance of strategies by comparing own payoffs with an
imaginary value they aspire, called the aspiration level. We explore the fate
of strategies on population structures represented by graphs or networks. Under
weak selection, we analytically derive the condition for strategy dominance,
which is found to coincide with the classical condition of risk-dominance. This
condition holds for all networks and all distributions of aspiration levels,
and for individualized ways of self-evaluation. Our condition can be
intuitively interpreted: one strategy prevails over the other if the strategy
brings more satisfaction to individuals than the other does. Our work thus
sheds light on the intrinsic difference between evolutionary dynamics induced
by aspiration-based and imitation-based rules.
",0,0,0,0,1,0
